34.734	-9.158	0	-0.009158	0.034734	0
34.736	-9.1315	0	-0.0091315	0.034736	0
34.739	-9.0973	0	-0.0090973	0.034739	0
34.74	-9.0714	0	-0.0090714	0.03474	0
34.742	-9.0439	0	-0.0090439	0.034742	0
34.745	-9.0113	0	-0.0090113	0.034745	0
34.747	-8.9796	0	-0.0089796	0.034747	0
34.749	-8.9522	0	-0.0089522	0.034749	0
34.751	-8.9255	0	-0.0089255	0.034751	0
34.753	-8.8912	0	-0.0088912	0.034753	0
34.755	-8.8629	0	-0.0088629	0.034755	0
34.756	-8.8362	0	-0.0088362	0.034756	0
34.758	-8.8028	0	-0.0088028	0.034758	0
34.76	-8.7772	0	-0.0087772	0.03476	0
34.762	-8.7453	0	-0.0087453	0.034762	0
34.764	-8.7171	0	-0.0087171	0.034764	0
34.765	-8.6845	0	-0.0086845	0.034765	0
34.767	-8.6596	0	-0.0086596	0.034767	0
34.769	-8.6279	0	-0.0086279	0.034769	0
34.77	-8.5997	0	-0.0085997	0.03477	0
34.772	-8.5704	0	-0.0085704	0.034772	0
34.773	-8.5405	0	-0.0085405	0.034773	0
34.775	-8.5097	0	-0.0085097	0.034775	0
34.776	-8.4813	0	-0.0084813	0.034776	0
34.778	-8.4531	0	-0.0084531	0.034778	0
34.779	-8.4222	0	-0.0084222	0.034779	0
34.781	-8.393	0	-0.008393	0.034781	0
34.782	-8.3674	0	-0.0083674	0.034782	0
34.783	-8.3348	0	-0.0083348	0.034783	0
34.784	-8.3083	0	-0.0083083	0.034784	0
34.786	-8.2749	0	-0.0082749	0.034786	0
34.787	-8.2509	0	-0.0082509	0.034787	0
34.788	-8.2184	0	-0.0082184	0.034788	0
34.789	-8.1901	0	-0.0081901	0.034789	0
