34.862,-9.3098,0,-0.0093098,0.034862,0
34.864,-9.2811,0,-0.0092811,0.034864,0
34.866,-9.2523,0,-0.0092523,0.034866,0
34.868,-9.2236,0,-0.0092236,0.034868,0
34.871,-9.1949,0,-0.0091949,0.034871,0
34.873,-9.1663,0,-0.0091663,0.034873,0
34.875,-9.1376,0,-0.0091376,0.034875,0
34.877,-9.109,0,-0.009109,0.034877,0
34.879,-9.0804,0,-0.0090804,0.034879,0
34.88,-9.0519,0,-0.0090519,0.03488,0
34.882,-9.0233,0,-0.0090233,0.034882,0
34.884,-8.9948,0,-0.0089948,0.034884,0
34.886,-8.9663,0,-0.0089663,0.034886,0
34.888,-8.9379,0,-0.0089379,0.034888,0
34.889,-8.9095,0,-0.0089095,0.034889,0
34.891,-8.8811,0,-0.0088811,0.034891,0
34.893,-8.8527,0,-0.0088527,0.034893,0
34.894,-8.8244,0,-0.0088244,0.034894,0
34.896,-8.7961,0,-0.0087961,0.034896,0
34.897,-8.7678,0,-0.0087678,0.034897,0
34.899,-8.7395,0,-0.0087395,0.034899,0
34.9,-8.7113,0,-0.0087113,0.0349,0
34.902,-8.6831,0,-0.0086831,0.034902,0
34.903,-8.655,0,-0.008655,0.034903,0
34.904,-8.6269,0,-0.0086269,0.034904,0
34.906,-8.5988,0,-0.0085988,0.034906,0
34.907,-8.5708,0,-0.0085708,0.034907,0
34.908,-8.5427,0,-0.0085427,0.034908,0
34.909,-8.5148,0,-0.0085148,0.034909,0
34.911,-8.4868,0,-0.0084868,0.034911,0
34.912,-8.4589,0,-0.0084589,0.034912,0
34.913,-8.4311,0,-0.0084311,0.034913,0
34.914,-8.4032,0,-0.0084032,0.034914,0
34.915,-8.3754,0,-0.0083754,0.034915,0
